event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,bas:fix-type,gps:fix-type-raw,gps:hdop,gps:horizontal-accuracy-estimate,gps:satellite-count,gps:vdop,internal-temperature,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16273127221,true,2019-09-26 01:40:32.000,116.170211,-31.664739,,127.0,,"3D",1.4,,9,2.3,25.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127225,true,2019-09-26 02:00:32.000,116.170553,-31.664981,,154.0,,"3D",1.4,,8,2.3,26.53,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127229,true,2019-09-26 02:20:32.000,116.170272,-31.6652,,150.0,,"3D",1.4,,8,1.8,26.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127234,true,2019-09-26 02:40:33.000,116.170356,-31.665292,,161.0,,"3D",1.9,,8,1.9,27.51,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127239,true,2019-09-26 03:00:32.000,116.170519,-31.665342,,158.0,,"3D",1.6,,8,1.8,29.34,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127241,true,2019-09-26 03:20:32.000,116.170444,-31.6656,,176.0,,"3D",1.9,,7,3.9,27.84,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127246,true,2019-09-26 03:40:32.000,116.170361,-31.665633,,180.0,,"3D",1.8,,7,4.0,26.99,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127254,true,2019-09-26 04:00:33.000,116.170367,-31.665561,,170.0,,"3D",2.0,,6,4.0,27.97,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127258,true,2019-09-26 04:20:33.000,116.169311,-31.665617,,167.0,,"3D",2.1,,6,3.8,26.21,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127261,true,2019-09-26 04:40:32.000,116.167675,-31.665453,,175.0,,"3D",2.3,,6,3.7,26.92,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127264,true,2019-09-26 05:00:32.000,116.170039,-31.665381,,154.0,,"3D",3.8,,4,7.1,26.21,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127269,true,2019-09-26 05:20:32.000,116.172031,-31.666386,,166.0,,"3D",5.0,,4,3.1,24.64,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127281,true,2019-09-26 06:21:00.000,116.172911,-31.666856,,198.0,,"3D",4.8,,4,2.9,30.9,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127302,true,2019-09-26 12:13:00.000,116.172844,-31.666942,,192.0,,"3D",3.2,,5,5.8,33.25,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127305,true,2019-09-26 13:49:00.000,116.172847,-31.666931,,180.0,,"3D",1.9,,5,4.0,32.99,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127308,true,2019-09-26 17:01:00.000,116.172844,-31.666903,,189.0,,"3D",3.5,,4,5.7,32.79,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127309,true,2019-09-26 17:20:34.000,116.172978,-31.666911,,194.0,,"3D",3.0,,4,3.2,32.33,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127310,true,2019-09-26 17:40:33.000,116.172831,-31.666894,,184.0,,"3D",5.1,,4,6.0,31.88,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127313,true,2019-09-26 18:40:34.000,116.172353,-31.666447,,189.0,,"3D",1.4,,5,2.9,28.75,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127318,true,2019-09-26 19:20:36.000,116.170258,-31.665692,,186.0,,"3D",2.2,,4,7.5,28.1,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127353,true,2019-09-26 23:01:00.000,116.167061,-31.665781,,180.0,,"3D",1.6,,6,2.5,27.77,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127354,true,2019-09-26 23:20:33.000,116.172194,-31.666403,,191.0,,"3D",1.6,,5,2.4,26.73,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127359,true,2019-09-26 23:40:37.000,116.171919,-31.666119,,207.0,,"3D",4.7,,4,4.8,29.66,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127366,true,2019-09-27 00:20:33.000,116.172414,-31.666439,,188.0,,"3D",2.4,,4,3.9,30.9,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127368,true,2019-09-27 00:40:32.000,116.172783,-31.666528,,176.0,,"3D",2.6,,4,2.6,26.86,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127373,true,2019-09-27 01:00:33.000,116.173608,-31.666603,,143.0,,"3D",3.3,,4,2.5,25.62,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127376,true,2019-09-27 01:20:32.000,116.174603,-31.667453,,141.0,,"3D",3.1,,5,3.0,24.31,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127381,true,2019-09-27 01:40:33.000,116.174781,-31.667681,,138.0,,"3D",4.1,,5,2.9,26.73,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127387,true,2019-09-27 02:01:00.000,116.174806,-31.667744,,143.0,,"3D",2.7,,6,2.7,27.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127390,true,2019-09-27 02:20:32.000,116.174844,-31.667644,,129.0,,"3D",2.9,,6,2.0,25.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127394,true,2019-09-27 02:40:32.000,116.174856,-31.667381,,122.0,,"3D",3.1,,6,1.5,24.9,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127401,true,2019-09-27 03:00:33.000,116.174936,-31.667414,,113.0,,"3D",3.5,,4,3.0,25.42,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127406,true,2019-09-27 03:20:52.000,116.175503,-31.667711,,131.0,,"3D",1.7,,6,2.9,28.16,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127410,true,2019-09-27 03:40:36.000,116.175481,-31.667681,,124.0,,"3D",4.0,,5,3.5,29.07,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127415,true,2019-09-27 04:00:34.000,116.175156,-31.667472,,181.0,,"3D",3.8,,5,4.0,28.49,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127419,true,2019-09-27 04:20:34.000,116.1757,-31.667622,,141.0,,"3D",3.2,,5,4.1,27.31,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127421,true,2019-09-27 04:40:32.000,116.175856,-31.667592,,135.0,,"3D",2.7,,5,3.9,26.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127426,true,2019-09-27 05:00:33.000,116.176164,-31.667692,,126.0,,"3D",4.6,,4,7.8,25.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127432,true,2019-09-27 05:41:00.000,116.175989,-31.668622,,174.0,,"3D",1.6,,5,3.5,24.58,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127434,true,2019-09-27 06:00:35.000,116.175781,-31.66895,,161.0,,"3D",1.7,,5,3.6,25.49,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127438,true,2019-09-27 06:20:34.000,116.175794,-31.668789,,164.0,,"3D",2.2,,5,3.4,26.73,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127443,true,2019-09-27 07:01:00.000,116.175706,-31.669164,,160.0,,"3D",2.9,,4,2.9,30.57,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127458,true,2019-09-27 13:49:00.000,116.175631,-31.668819,,186.0,,"3D",3.3,,4,5.1,35.66,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127460,true,2019-09-27 15:25:00.000,116.175872,-31.668886,,161.0,,"3D",2.4,,5,5.1,35.53,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127461,true,2019-09-27 17:21:00.000,116.175517,-31.669622,,187.0,,"3D",5.6,,4,2.8,33.77,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127462,true,2019-09-27 17:40:41.000,116.175806,-31.669772,,152.0,,"3D",3.3,,4,3.8,32.46,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127465,true,2019-09-27 19:20:36.000,116.175606,-31.669408,,116.0,,"3D",2.3,,4,8.5,27.44,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127466,true,2019-09-27 19:40:32.000,116.175486,-31.669192,,147.0,,"3D",2.3,,4,3.1,27.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127470,true,2019-09-27 20:00:33.000,116.175336,-31.669478,,210.0,,"3D",4.0,,4,3.1,27.38,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127516,true,2019-09-28 01:01:00.000,116.174647,-31.667858,,155.0,,"3D",3.0,,4,3.1,28.42,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127541,true,2019-09-28 03:01:00.000,116.174658,-31.667422,,126.0,,"3D",2.7,,5,3.2,27.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127545,true,2019-09-28 03:20:32.000,116.174925,-31.667403,,128.0,,"3D",3.2,,4,6.6,25.81,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127548,true,2019-09-28 03:40:32.000,116.175478,-31.667689,,114.0,,"3D",3.9,,4,6.3,25.49,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127555,true,2019-09-28 04:00:32.000,116.176044,-31.667844,,159.0,,"3D",5.3,,4,6.3,25.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127559,true,2019-09-28 04:20:32.000,116.176086,-31.667894,,148.0,,"3D",5.9,,4,2.9,26.34,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127568,true,2019-09-28 05:01:00.000,116.176147,-31.667647,,146.0,,"3D",1.7,,6,3.5,25.88,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127569,true,2019-09-28 05:20:33.000,116.176131,-31.667731,,151.0,,"3D",1.5,,6,2.6,25.49,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127572,true,2019-09-28 05:40:33.000,116.174825,-31.668978,,184.0,,"3D",1.5,,5,5.7,24.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127577,true,2019-09-28 06:00:36.000,116.174728,-31.669314,,193.0,,"3D",2.5,,4,4.5,27.25,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127580,true,2019-09-28 06:20:35.000,116.174714,-31.669303,,195.0,,"3D",2.6,,5,3.1,29.47,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127582,true,2019-09-28 06:40:34.000,116.174778,-31.669219,,196.0,,"3D",3.9,,5,3.2,31.42,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127583,true,2019-09-28 07:00:35.000,116.174842,-31.669106,,224.0,,"3D",6.9,,5,5.7,30.9,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127584,true,2019-09-28 07:20:34.000,116.174719,-31.669278,,195.0,,"3D",3.5,,5,3.0,30.7,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127587,true,2019-09-28 07:40:34.000,116.174719,-31.669203,,194.0,,"3D",5.0,,5,5.6,31.68,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127590,true,2019-09-28 08:20:38.000,116.174694,-31.669314,,191.0,,"3D",1.4,,5,4.0,32.33,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127592,true,2019-09-28 08:40:33.000,116.174689,-31.6693,,191.0,,"3D",1.5,,5,3.9,31.62,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127594,true,2019-09-28 09:00:34.000,116.174703,-31.669278,,186.0,,"3D",1.6,,5,3.1,31.62,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127595,true,2019-09-28 10:36:38.000,116.174769,-31.669297,,196.0,,"3D",1.9,,4,4.5,34.29,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127597,true,2019-09-28 12:13:00.000,116.174692,-31.669314,,185.0,,"3D",3.0,,6,2.5,38.59,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127598,true,2019-09-28 13:48:39.000,116.174833,-31.669286,,188.0,,"3D",3.0,,4,4.5,31.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127599,true,2019-09-28 15:25:00.000,116.174753,-31.669208,,183.0,,"3D",2.4,,4,2.9,33.44,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127600,true,2019-09-28 17:21:00.000,116.174769,-31.669244,,186.0,,"3D",5.7,,4,5.9,32.53,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127608,true,2019-09-28 19:20:42.000,116.170619,-31.665022,,138.0,,"3D",2.3,,5,9.6,28.1,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127612,true,2019-09-28 19:40:34.000,116.169956,-31.665336,,160.0,,"3D",2.1,,4,6.8,28.88,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127613,true,2019-09-28 20:00:32.000,116.168878,-31.665836,,164.0,,"3D",2.2,,5,2.3,29.07,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127631,true,2019-09-28 22:01:00.000,116.164728,-31.665908,,213.0,,"3D",3.4,,4,3.8,28.88,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127637,true,2019-09-28 23:00:57.000,116.164256,-31.666414,,237.0,,"3D",2.5,,4,3.0,27.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127638,true,2019-09-28 23:20:32.000,116.164581,-31.666358,,222.0,,"3D",2.8,,4,2.4,28.42,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127640,true,2019-09-28 23:40:32.000,116.165344,-31.666322,,227.0,,"3D",3.3,,4,1.8,29.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127645,true,2019-09-29 00:40:48.000,116.170064,-31.665261,,204.0,,"3D",3.3,,4,3.0,26.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127649,true,2019-09-29 01:00:34.000,116.170411,-31.665142,,187.0,,"3D",6.2,,4,2.9,26.47,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127656,true,2019-09-29 01:40:44.000,116.170531,-31.66545,,186.0,,"3D",4.4,,4,3.1,31.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127659,true,2019-09-29 02:00:34.000,116.170394,-31.665281,,167.0,,"3D",4.1,,5,5.8,27.77,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127662,true,2019-09-29 02:20:32.000,116.170428,-31.665211,,156.0,,"3D",3.2,,5,4.9,28.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127667,true,2019-09-29 02:40:32.000,116.170347,-31.665239,,141.0,,"3D",3.0,,4,7.9,26.86,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127672,true,2019-09-29 03:00:33.000,116.170572,-31.665192,,158.0,,"3D",2.9,,4,7.1,26.99,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127677,true,2019-09-29 03:20:34.000,116.170622,-31.664956,,146.0,,"3D",3.3,,4,6.5,26.73,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127681,true,2019-09-29 03:40:32.000,116.171775,-31.665661,,165.0,,"3D",4.1,,4,6.2,26.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127685,true,2019-09-29 04:00:33.000,116.174533,-31.667294,,140.0,,"3D",5.7,,4,6.3,25.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127686,true,2019-09-29 04:20:32.000,116.174536,-31.667389,,135.0,,"3D",6.3,,4,2.9,26.4,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127698,true,2019-09-29 05:01:00.000,116.174758,-31.667717,,129.0,,"3D",2.3,,5,4.5,27.71,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127702,true,2019-09-29 05:20:34.000,116.174803,-31.667981,,144.0,,"3D",2.1,,4,2.9,27.38,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127710,true,2019-09-29 06:20:37.000,116.175031,-31.668381,,160.0,,"3D",2.6,,4,5.2,30.44,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127713,true,2019-09-29 06:40:46.000,116.174908,-31.668456,,145.0,,"3D",4.4,,4,7.6,30.77,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127722,true,2019-09-29 08:01:00.000,116.175272,-31.668453,,86.0,,"3D",2.2,,4,3.0,35.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127723,true,2019-09-29 08:20:35.000,116.175036,-31.668511,,146.0,,"3D",2.5,,4,3.1,34.62,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127724,true,2019-09-29 08:40:32.000,116.174922,-31.668472,,138.0,,"3D",2.9,,4,3.2,33.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127727,true,2019-09-29 09:00:37.000,116.175239,-31.668475,,175.0,,"3D",3.4,,4,3.1,32.01,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127730,true,2019-09-29 10:37:00.000,116.175258,-31.668483,,172.0,,"3D",2.5,,4,3.1,34.16,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127735,true,2019-09-29 17:20:36.000,116.175117,-31.668517,,165.0,,"3D",5.1,,4,5.7,33.64,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127739,true,2019-09-29 17:40:34.000,116.175056,-31.668844,,152.0,,"3D",4.5,,4,5.2,33.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127743,true,2019-09-29 18:00:34.000,116.175014,-31.668989,,166.0,,"3D",5.2,,4,3.5,32.73,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127744,true,2019-09-29 18:20:32.000,116.17515,-31.668944,,169.0,,"3D",6.1,,4,3.6,33.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127749,true,2019-09-29 18:41:00.000,116.174928,-31.668989,,164.0,,"3D",2.0,,5,3.0,34.49,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127752,true,2019-09-29 19:00:34.000,116.174903,-31.668631,,166.0,,"3D",2.1,,4,3.1,32.46,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127757,true,2019-09-29 19:20:34.000,116.175211,-31.668847,,165.0,,"3D",1.7,,5,3.4,31.68,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127761,true,2019-09-29 19:40:32.000,116.175458,-31.668858,,172.0,,"3D",1.7,,5,3.0,30.9,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127766,true,2019-09-29 20:00:34.000,116.175586,-31.669106,,163.0,,"3D",1.7,,5,2.6,29.79,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127797,true,2019-09-29 23:00:34.000,116.175456,-31.669336,,167.0,,"3D",2.5,,4,3.2,28.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127798,true,2019-09-29 23:20:33.000,116.175453,-31.669258,,122.0,,"3D",2.5,,4,3.1,28.29,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127801,true,2019-09-29 23:40:33.000,116.175514,-31.669203,,142.0,,"3D",3.0,,4,5.6,28.81,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127804,true,2019-09-30 00:00:34.000,116.175492,-31.669214,,149.0,,"3D",2.9,,4,3.9,29.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127806,true,2019-09-30 00:20:32.000,116.175111,-31.669567,,163.0,,"3D",3.2,,4,3.3,28.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127810,true,2019-09-30 00:40:33.000,116.175189,-31.669722,,162.0,,"3D",2.5,,5,3.3,29.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127814,true,2019-09-30 01:00:34.000,116.175194,-31.669658,,177.0,,"3D",2.4,,5,3.3,30.9,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127819,true,2019-09-30 01:20:34.000,116.175203,-31.6696,,192.0,,"3D",2.7,,5,3.4,32.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127825,true,2019-09-30 01:40:34.000,116.175194,-31.669681,,165.0,,"3D",3.1,,5,3.4,29.6,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127829,true,2019-09-30 02:00:36.000,116.17505,-31.669781,,162.0,,"3D",4.4,,4,6.1,29.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127833,true,2019-09-30 02:20:33.000,116.1751,-31.669358,,157.0,,"3D",4.4,,4,4.0,28.16,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127836,true,2019-09-30 02:40:33.000,116.175003,-31.669147,,163.0,,"3D",4.6,,4,2.9,28.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127846,true,2019-09-30 03:20:33.000,116.175144,-31.669086,,158.0,,"3D",3.4,,4,6.4,28.88,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127848,true,2019-09-30 03:40:32.000,116.175347,-31.669169,,150.0,,"3D",4.4,,4,6.2,28.75,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127851,true,2019-09-30 04:00:33.000,116.175375,-31.669256,,148.0,,"3D",6.2,,4,6.4,28.29,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127859,true,2019-09-30 04:20:34.000,116.175294,-31.669261,,161.0,,"3D",6.7,,4,2.9,28.62,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127864,true,2019-09-30 04:40:34.000,116.175397,-31.669114,,162.0,,"3D",2.1,,4,3.1,28.23,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127867,true,2019-09-30 05:00:34.000,116.175344,-31.668925,,166.0,,"3D",2.3,,4,3.1,28.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127869,true,2019-09-30 05:20:34.000,116.174886,-31.668492,,166.0,,"3D",2.8,,4,3.1,27.51,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127873,true,2019-09-30 06:00:36.000,116.174631,-31.667072,,177.0,,"3D",2.8,,4,3.0,27.84,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127876,true,2019-09-30 06:40:42.000,116.174536,-31.667572,,131.0,,"3D",5.8,,4,6.7,30.51,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127877,true,2019-09-30 07:00:59.000,116.174572,-31.667953,,63.0,,"3D",5.5,,4,6.9,33.18,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127886,true,2019-09-30 15:25:00.000,116.174508,-31.667678,,148.0,,"3D",1.4,,6,2.5,33.31,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127887,true,2019-09-30 17:00:35.000,116.174506,-31.667631,,148.0,,"3D",1.5,,7,2.2,33.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127888,true,2019-09-30 17:20:32.000,116.174517,-31.66765,,150.0,,"3D",1.5,,6,2.3,33.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127889,true,2019-09-30 17:40:32.000,116.174503,-31.667675,,152.0,,"3D",1.3,,6,2.3,32.73,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127890,true,2019-09-30 18:00:43.000,116.174542,-31.667633,,155.0,,"3D",1.2,,6,2.2,33.38,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127891,true,2019-09-30 18:20:34.000,116.174556,-31.667733,,154.0,,"3D",1.2,,6,2.0,30.83,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127894,true,2019-09-30 18:40:33.000,116.174236,-31.667522,,163.0,,"3D",1.3,,5,2.8,29.2,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127896,true,2019-09-30 19:00:33.000,116.171939,-31.666389,,164.0,,"3D",1.6,,4,3.2,28.1,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127898,true,2019-09-30 19:20:32.000,116.170317,-31.665222,,136.0,,"3D",2.2,,4,8.5,28.23,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127904,true,2019-09-30 19:40:34.000,116.169922,-31.665397,,151.0,,"3D",2.1,,4,3.9,29.01,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127906,true,2019-09-30 20:00:32.000,116.168339,-31.665664,,156.0,,"3D",2.5,,4,2.4,28.62,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127937,true,2019-10-01 01:00:34.000,116.164339,-31.666003,,213.0,,"3D",2.3,,4,5.6,28.49,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127943,true,2019-10-01 01:20:34.000,116.164597,-31.66575,,201.0,,"3D",1.8,,5,3.9,28.23,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127946,true,2019-10-01 01:40:33.000,116.164581,-31.665964,,211.0,,"3D",1.6,,5,2.8,27.31,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127952,true,2019-10-01 02:00:34.000,116.164128,-31.666878,,226.0,,"3D",3.3,,5,5.0,25.55,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127955,true,2019-10-01 02:20:32.000,116.163994,-31.666475,,230.0,,"3D",4.1,,4,3.1,26.73,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127959,true,2019-10-01 02:40:32.000,116.163986,-31.666206,,225.0,,"3D",5.0,,4,2.8,27.18,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127979,true,2019-10-01 04:01:00.000,116.170183,-31.665228,,151.0,,"3D",2.3,,5,4.0,26.66,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127981,true,2019-10-01 04:20:33.000,116.170467,-31.665336,,168.0,,"3D",2.5,,5,3.9,26.08,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127988,true,2019-10-01 04:40:36.000,116.170436,-31.665156,,168.0,,"3D",2.3,,4,3.1,27.18,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127992,true,2019-10-01 05:00:49.000,116.170953,-31.665206,,157.0,,"3D",3.8,,5,3.8,27.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127995,true,2019-10-01 05:20:34.000,116.172231,-31.666369,,186.0,,"3D",1.9,,5,3.8,24.9,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127998,true,2019-10-01 05:40:33.000,116.172339,-31.666475,,195.0,,"3D",2.5,,4,3.8,27.25,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273128003,true,2019-10-01 06:00:36.000,116.171981,-31.666644,,198.0,,"3D",3.9,,4,4.0,29.07,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273128005,true,2019-10-01 06:20:36.000,116.172061,-31.666614,,187.0,,"3D",5.4,,4,5.6,30.57,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273128011,true,2019-10-01 06:40:37.000,116.172006,-31.666633,,180.0,,"3D",5.8,,4,6.9,30.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273128012,true,2019-10-01 07:00:36.000,116.171897,-31.666597,,200.0,,"3D",5.4,,4,6.9,31.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
